# freq/cm-1  Intensity 
3.31572e+03   4.89026e-04
3.31722e+03   4.76035e-04
3.31872e+03   4.63584e-04
3.32022e+03   4.51643e-04
3.32172e+03   4.40184e-04
3.32322e+03   4.29181e-04
3.32472e+03   4.18610e-04
3.32622e+03   4.08448e-04
3.32772e+03   3.98672e-04
3.32922e+03   3.89265e-04
3.33072e+03   3.80206e-04
3.33222e+03   3.71478e-04
3.33372e+03   3.63066e-04
3.33522e+03   3.54953e-04
3.33672e+03   3.47125e-04
3.33822e+03   3.39569e-04
3.33972e+03   3.32272e-04
3.34122e+03   3.25221e-04
3.34272e+03   3.18407e-04
3.34422e+03   3.11817e-04
3.34572e+03   3.05442e-04
3.34722e+03   2.99273e-04
3.34872e+03   2.93300e-04
3.35022e+03   2.87515e-04
3.35172e+03   2.81909e-04
3.35322e+03   2.76477e-04
3.35472e+03   2.71209e-04
3.35622e+03   2.66100e-04
3.35772e+03   2.61142e-04
3.35922e+03   2.56331e-04
3.36072e+03   2.51659e-04
3.36222e+03   2.47122e-04
3.36372e+03   2.42714e-04
3.36522e+03   2.38430e-04
3.36672e+03   2.34265e-04
3.36822e+03   2.30216e-04
3.36972e+03   2.26277e-04
3.37122e+03   2.22444e-04
3.37272e+03   2.18714e-04
3.37422e+03   2.15083e-04
3.37572e+03   2.11547e-04
3.37722e+03   2.08103e-04
3.37872e+03   2.04748e-04
3.38022e+03   2.01478e-04
3.38172e+03   1.98291e-04
3.38322e+03   1.95183e-04
3.38472e+03   1.92153e-04
3.38622e+03   1.89197e-04
3.38772e+03   1.86312e-04
3.38922e+03   1.83498e-04
3.39072e+03   1.80750e-04
3.39222e+03   1.78068e-04
3.39372e+03   1.75448e-04
3.39522e+03   1.72890e-04
3.39672e+03   1.70390e-04
3.39822e+03   1.67948e-04
3.39972e+03   1.65561e-04
3.40122e+03   1.63228e-04
3.40272e+03   1.60946e-04
3.40422e+03   1.58716e-04
3.40572e+03   1.56534e-04
3.40722e+03   1.54399e-04
3.40872e+03   1.52311e-04
3.41022e+03   1.50267e-04
3.41172e+03   1.48267e-04
3.41322e+03   1.46309e-04
3.41472e+03   1.44391e-04
3.41622e+03   1.42514e-04
3.41772e+03   1.40675e-04
3.41922e+03   1.38874e-04
3.42072e+03   1.37109e-04
3.42222e+03   1.35379e-04
3.42372e+03   1.33684e-04
3.42522e+03   1.32023e-04
3.42672e+03   1.30394e-04
3.42822e+03   1.28798e-04
3.42972e+03   1.27232e-04
3.43122e+03   1.25696e-04
3.43272e+03   1.24189e-04
3.43422e+03   1.22712e-04
3.43572e+03   1.21262e-04
3.43722e+03   1.19839e-04
3.43872e+03   1.18442e-04
3.44022e+03   1.17071e-04
3.44172e+03   1.15725e-04
3.44322e+03   1.14404e-04
3.44472e+03   1.13107e-04
3.44622e+03   1.11833e-04
3.44772e+03   1.10581e-04
3.44922e+03   1.09352e-04
3.45072e+03   1.08145e-04
3.45222e+03   1.06958e-04
3.45372e+03   1.05792e-04
3.45522e+03   1.04646e-04
3.45672e+03   1.03520e-04
3.45822e+03   1.02413e-04
3.45972e+03   1.01325e-04
3.46122e+03   1.00255e-04
3.46272e+03   9.92024e-05
3.46422e+03   9.81677e-05
3.46572e+03   9.71501e-05
3.46722e+03   9.61491e-05
3.46872e+03   9.51645e-05
3.47022e+03   9.41958e-05
3.47172e+03   9.32427e-05
3.47322e+03   9.23048e-05
3.47472e+03   9.13818e-05
3.47622e+03   9.04735e-05
3.47772e+03   8.95794e-05
3.47922e+03   8.86993e-05
3.48072e+03   8.78328e-05
3.48222e+03   8.69798e-05
3.48372e+03   8.61398e-05
3.48522e+03   8.53126e-05
3.48672e+03   8.44980e-05
3.48822e+03   8.36957e-05
3.48972e+03   8.29055e-05
3.49122e+03   8.21270e-05
3.49272e+03   8.13601e-05
3.49422e+03   8.06045e-05
3.49572e+03   7.98600e-05
3.49722e+03   7.91263e-05
3.49872e+03   7.84033e-05
3.50022e+03   7.76908e-05
3.50172e+03   7.69885e-05
3.50322e+03   7.62962e-05
3.50472e+03   7.56137e-05
3.50622e+03   7.49409e-05
3.50772e+03   7.42775e-05
3.50922e+03   7.36235e-05
3.51072e+03   7.29785e-05
3.51222e+03   7.23424e-05
3.51372e+03   7.17151e-05
3.51522e+03   7.10964e-05
3.51672e+03   7.04861e-05
3.51822e+03   6.98841e-05
3.51972e+03   6.92903e-05
3.52122e+03   6.87044e-05
3.52272e+03   6.81263e-05
3.52422e+03   6.75559e-05
3.52572e+03   6.69930e-05
3.52722e+03   6.64375e-05
3.52872e+03   6.58894e-05
3.53022e+03   6.53483e-05
3.53172e+03   6.48143e-05
3.53322e+03   6.42872e-05
3.53472e+03   6.37668e-05
3.53622e+03   6.32531e-05
3.53772e+03   6.27459e-05
3.53922e+03   6.22451e-05
3.54072e+03   6.17507e-05
3.54222e+03   6.12624e-05
3.54372e+03   6.07802e-05
3.54522e+03   6.03041e-05
3.54672e+03   5.98338e-05
3.54822e+03   5.93693e-05
3.54972e+03   5.89105e-05
3.55122e+03   5.84573e-05
3.55272e+03   5.80096e-05
3.55422e+03   5.75673e-05
3.55572e+03   5.71303e-05
3.55722e+03   5.66986e-05
3.55872e+03   5.62720e-05
3.56022e+03   5.58505e-05
3.56172e+03   5.54339e-05
3.56322e+03   5.50223e-05
3.56472e+03   5.46155e-05
3.56622e+03   5.42134e-05
3.56772e+03   5.38160e-05
3.56922e+03   5.34232e-05
3.57072e+03   5.30349e-05
3.57222e+03   5.26511e-05
3.57372e+03   5.22716e-05
3.57522e+03   5.18965e-05
3.57672e+03   5.15256e-05
3.57822e+03   5.11589e-05
3.57972e+03   5.07963e-05
3.58122e+03   5.04378e-05
3.58272e+03   5.00833e-05
3.58422e+03   4.97327e-05
3.58572e+03   4.93859e-05
3.58722e+03   4.90430e-05
3.58872e+03   4.87038e-05
3.59022e+03   4.83683e-05
3.59172e+03   4.80365e-05
3.59322e+03   4.77083e-05
3.59472e+03   4.73836e-05
3.59622e+03   4.70624e-05
3.59772e+03   4.67446e-05
3.59922e+03   4.64302e-05
3.60072e+03   4.61191e-05
3.60222e+03   4.58113e-05
3.60372e+03   4.55068e-05
3.60522e+03   4.52055e-05
3.60672e+03   4.49073e-05
3.60822e+03   4.46122e-05
3.60972e+03   4.43201e-05
3.61122e+03   4.40311e-05
3.61272e+03   4.37450e-05
3.61422e+03   4.34619e-05
3.61572e+03   4.31817e-05
3.61722e+03   4.29043e-05
3.61872e+03   4.26297e-05
3.62022e+03   4.23579e-05
3.62172e+03   4.20888e-05
3.62322e+03   4.18224e-05
3.62472e+03   4.15587e-05
3.62622e+03   4.12976e-05
3.62772e+03   4.10391e-05
3.62922e+03   4.07831e-05
3.63072e+03   4.05297e-05
3.63222e+03   4.02787e-05
3.63372e+03   4.00302e-05
3.63522e+03   3.97841e-05
3.63672e+03   3.95404e-05
3.63822e+03   3.92990e-05
3.63972e+03   3.90600e-05
3.64122e+03   3.88232e-05
3.64272e+03   3.85887e-05
3.64422e+03   3.83565e-05
3.64572e+03   3.81264e-05
3.64722e+03   3.78985e-05
3.64872e+03   3.76728e-05
3.65022e+03   3.74492e-05
3.65172e+03   3.72277e-05
3.65322e+03   3.70082e-05
3.65472e+03   3.67908e-05
3.65622e+03   3.65754e-05
3.65772e+03   3.63620e-05
3.65922e+03   3.61505e-05
3.66072e+03   3.59410e-05
3.66222e+03   3.57334e-05
3.66372e+03   3.55277e-05
3.66522e+03   3.53238e-05
3.66672e+03   3.51218e-05
3.66822e+03   3.49216e-05
3.66972e+03   3.47232e-05
3.67122e+03   3.45266e-05
3.67272e+03   3.43318e-05
3.67422e+03   3.41386e-05
3.67572e+03   3.39472e-05
3.67722e+03   3.37575e-05
3.67872e+03   3.35694e-05
3.68022e+03   3.33830e-05
3.68172e+03   3.31983e-05
3.68322e+03   3.30151e-05
3.68472e+03   3.28335e-05
3.68622e+03   3.26535e-05
3.68772e+03   3.24751e-05
3.68922e+03   3.22982e-05
3.69072e+03   3.21228e-05
3.69222e+03   3.19489e-05
3.69372e+03   3.17765e-05
3.69522e+03   3.16056e-05
3.69672e+03   3.14361e-05
3.69822e+03   3.12680e-05
3.69972e+03   3.11014e-05
3.70122e+03   3.09361e-05
3.70272e+03   3.07723e-05
3.70422e+03   3.06098e-05
3.70572e+03   3.04486e-05
3.70722e+03   3.02888e-05
3.70872e+03   3.01304e-05
3.71022e+03   2.99732e-05
3.71172e+03   2.98173e-05
3.71322e+03   2.96627e-05
3.71472e+03   2.95093e-05
3.71622e+03   2.93572e-05
3.71772e+03   2.92064e-05
3.71922e+03   2.90567e-05
3.72072e+03   2.89083e-05
3.72222e+03   2.87611e-05
3.72372e+03   2.86150e-05
3.72522e+03   2.84701e-05
3.72672e+03   2.83264e-05
3.72822e+03   2.81838e-05
3.72972e+03   2.80423e-05
3.73122e+03   2.79020e-05
3.73272e+03   2.77627e-05
3.73422e+03   2.76246e-05
3.73572e+03   2.74875e-05
3.73722e+03   2.73515e-05
3.73872e+03   2.72166e-05
3.74022e+03   2.70827e-05
3.74172e+03   2.69499e-05
3.74322e+03   2.68181e-05
3.74472e+03   2.66873e-05
3.74622e+03   2.65575e-05
3.74772e+03   2.64287e-05
3.74922e+03   2.63009e-05
3.75072e+03   2.61740e-05
3.75222e+03   2.60481e-05
3.75372e+03   2.59232e-05
3.75522e+03   2.57992e-05
3.75672e+03   2.56762e-05
3.75822e+03   2.55540e-05
3.75972e+03   2.54328e-05
3.76122e+03   2.53125e-05
3.76272e+03   2.51931e-05
3.76422e+03   2.50746e-05
3.76572e+03   2.49569e-05
3.76722e+03   2.48402e-05
3.76872e+03   2.47243e-05
3.77022e+03   2.46092e-05
3.77172e+03   2.44950e-05
3.77322e+03   2.43816e-05
3.77472e+03   2.42690e-05
3.77622e+03   2.41573e-05
3.77772e+03   2.40464e-05
3.77922e+03   2.39362e-05
3.78072e+03   2.38269e-05
3.78222e+03   2.37184e-05
3.78372e+03   2.36106e-05
3.78522e+03   2.35036e-05
3.78672e+03   2.33974e-05
3.78822e+03   2.32919e-05
3.78972e+03   2.31872e-05
3.79122e+03   2.30832e-05
3.79272e+03   2.29799e-05
3.79422e+03   2.28774e-05
3.79572e+03   2.27756e-05
3.79722e+03   2.26745e-05
3.79872e+03   2.25741e-05
3.80022e+03   2.24744e-05
3.80172e+03   2.23755e-05
3.80322e+03   2.22771e-05
3.80472e+03   2.21795e-05
3.80622e+03   2.20826e-05
3.80772e+03   2.19863e-05
3.80922e+03   2.18907e-05
3.81072e+03   2.17957e-05
3.81222e+03   2.17014e-05
3.81372e+03   2.16077e-05
3.81522e+03   2.15147e-05
3.81672e+03   2.14223e-05
3.81822e+03   2.13305e-05
3.81972e+03   2.12393e-05
3.82122e+03   2.11488e-05
3.82272e+03   2.10588e-05
3.82422e+03   2.09695e-05
